ItemID,SentimentText
1855, i want summer love! PLEASE LORDDD lol. im so patheticcc.
1856," I want the ham sandwich now, but diannaaaa is making me play pokemon."
1857, i want to b happy n content. tell me hw. - http://tweet.sg
1858, I want to but i can't 
1859," i want to enter in my old my space , but i forget the password"
1860, i want to get away!
1861, i want to get out of sm riiight now. it is draining my soul
1862, i want to go home get in bed. eat soup. watch friends season 5. all day. i feel like crap
1863, I want to go to the Teen Choice Awards!
1864, I want to move so fucking bad. I hate it here. I wish I never bought concert tickets because now I can't move as soon as I want.
1865, dude bringing up memories now
1866, Eden missed a turn and then drifted. It was so damn scary. ((
1867, ehhh bad day
1868," elaina and sarah are over, watching movies and what not"
1869, electricity is out.
1870, Eliminated Me (KQs) SB x (AKo) CO-1 with a king in the flop.
1871," em ch�n c�i tr�nh ?? English c?a th?ng AR47 qu�, v?y m� n� c? ng?i s?a em ho�i huhu"
1872, Empty Nest...literally @ my fiancee's.  I hope they're still around. They were SO CUTE &amp; I miss them!
1873, England what the hell :'( :'( #cricket # T20
1874, enough said.
1875,- eShoot canceled... It's storming and raining in Tampa!  
1876, europe cruise mite be cancelled; there was a fire that happened on our ship..... My summer is officialy ruined. 
1877, even Poirot is not making my head feel better.
1878, even worse than I thought 
1879," Ever since my brother got married, I feel so alone at home. Even though we seldom communicate but he's presence at home is enough."
1880, everybody has jobs. I am going to be the only one without money.
1881," everybody that has my number and my BBM my phone is not working so will be getting a new phone on thursday.. THIS SUCKS, i love you yall"
1882, everyone deserves to be forgiven.
1883, everyone have an AWESOME wknd! yay for sunshine!
1884, everyones just set to &quot;Away&quot; on msn.. nobody to talk to :\
1885, Everything went as planned!!! Now I have many many many new souvenirs from #Herschel and #Planck 
1886, everythings so fucking chilled atm  loving life right this minute. ooo dj am and trvs ayeeeeeeee i think sooo  FIX YOUR FACE 14 FTW.
1887, exams suck
1888, Exams!!!
1889, excellent morning! trying to take in the fact that theres only 1 more week left of school &quot;/
1890, Excited about purchasing my new MacBook Pro - should be here in a few days
1891, Excited. Dont think i will sleep tonight!
1892, failed my psychology class last semester. I don't know if i want to go back in the fall now. Wow that's depressing and whats even more
1893," fallen leaves, fallen leaves on the ground "
1894, fantastic..it's probably cause of the messaging last night/morning..
1895, Farm Town isn't connecting for me. And I have crops that need to be harvested. #fb
1896, Farrah Fawcett has passed away 
1897, Farrah Fawcett... one less charlie's angel but one more angel for god
1898, FBI: Terrorist Attack On Golden Gate Bridge May Have Been Green-Screened http://bit.ly/hdexD (via @TheOnion)
1899, fcked thing up for good no 
1900," feel like crying. fucking bitch stealing my family, i want them back."
1901," Feel like shit. Choked on something last night &amp; now throat &amp; chest ache &amp; headache. Chicken noodle soup, sandwich, chips, then bed."
1902," Feel sorry for him, he's kidless on father's day."
1903, feeling sad that rapidshare.com acct has bn expired... #fb
1904, feeling very down this friday morning... i hate when i have time to think... i just get myself down /sigh
1905,- Figuredd out how to edit profilee  .. &amp; Levi youu dont need to do a 200 Calorie diet :S
1906, Final Destination 4 has a release date!! August 1st!!!!
1907, finally a good mood 
1908, finally got my FMC tickets in the mail!!!!!!!!! yeeeeeeeeeeee
1909, finally linked my fone 2 twitter
1910, Finally! I finished a new item in my striped colorful knitted line! Want to see it? =&gt;&gt; http://bit.ly/UZtpT
1911, finally!! lol but  piccckkk mee uppp!!!
1912, Find it yet?
1913, fine. I should be anyway. see you at the 4th quarter.
1914, fingers crossed another enjoyable night cause of someoneeeee
1915,- finishing up my midterm project for web publishing class &amp; waiting to go over zachs house. 
1916," Finn fell of the balcony, seems ok, but will know better in a few hours"
1917,=-- First uni exam tomorrow
1918, Fix my puter... Its taking a dump.
1919, flordia- and @stellarkartband- where do u send in the pictures of the shrits? saw ur update on facebook 
1920, Flower died.
1921, follow me
1922, Follow me on Twitter!  http://bit.ly/P1I1h
1923, food poisoning ?
1924, for once cant i be number one
1925, FORÇA MEADD ! http://meadd.com/adrianoshevchenko/15425876
1926," forgot about my spanish essay. hopefully, i finish before 3 AM."
1927, Found a place to buy Secret Agent Sam. Now where to get it for free...
1928, Free Movie was sold out...wtf?
1929,- FRIDAY! i've caught a cold. How rubbish is that? At least i've got the whole weekend to spend in bed. 
1930," Friday!!! Plus, woke up naturally, no nasty alarm. The world is so much nicer when the sun wakes you up instead of some radio dj "
1931, Friend's emailed me a list of signs you're middle aged woman and I relate to 90%... incl. forgetfulness ...so I am now becoming my Mum
1932," from NCAVP's report: 2008, with 29 total murders, has the highest number of deaths since 1999, and an increase of 28% from 2007"
1933, from seeing all my koreans buisnesses failing.
1934, fuck it
1935, fuck overtime!
1936," fuck that, Dev is clearly superior."
1937, fuckin ugh...
1938, fxcking tired and sooo cold
1939, gdocs letting me down. Not saving and not sharing. One more go.
1940, get better friend. It sucks not to be able to taste. So sorry
1941, Getting close to 2K followers!  I feel a chocolate party coming on! You are all invited 
1942,- Getting 'er done.. 16 hrs of work behind me. Not sure how many left in front 
1943, Getting ideas for my room revamp! 
1944," getting ready for school. after i print out this song, fancy, i know."
1945, getting ready for work ....  def should have stayed in last night 
1946,=- getting ready to go on A date
1947, gettn meds for my baby. he's got a stuffy nose and now a cough. his 1st time getting sick
1948,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!
1949, girls are so mean now a days damn
1950, Git version of Gnome Shell broke Compiz. Still get nice clutter effects though.
1951, glad I could help...or not depending on how much $ you spend ;)
1952, glade you liked it i'll be over in a few minutes
1953, i want to shop!! - http://tweet.sg
1954," I want to take pieces of the past and bring them to the present.Things Would Change.A life without you,That wouldn't be the same.. ?"
1955, I wanted Taj to win
1956, I wanted the cavs to win it all! Defense wins the game Cavs.... I don't like loosing and I know this is alot of pressure on Bron.
1957, i wasted more than a roll of film.
1958, i will txt you when i get back from oc. Maybe we can do something. Ill make you feel better. . Na mean. Lol jk
1959, i wish he knew how much i miss him...
1960, I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha
1961," I wish I lived far far away, in a fairytale land.... With lots of happiness and love... Ahhhh to daydream"
1962, i wish i was famous.
1963, I wish I were there.
1964, I WISH IT WAS SUMMER TIME.....
1965, I wish Mark was here
1966, i wish paramore won for best song... boo
1967, I wish this was easier!! 
1968, i woke up! Lol ~
1969,"-- I won't feel guilty and like I should be revising stuff after today, haha "
1970," I work the next 4 days, 8 hours each day. No fun."
1971, i... have to start... work... tomorrow......................
1972, icant stop smiling! Especially thinking of the time we ran to the train...
1973, idk why i 'm so sad  i need to somone right now 
1974,=- Ii cant beleivee the ppl that imm losinng
1975, i'll be leaving home tomorrow.
1976, ill deff be going up early on Tuesday will you? What time at?
1977, I'll get home like 5pm today it will be a long day no hangover just my body is drain out n my legs hurt ;-( I'm dehrydrated
1978, I'll get my son Tommi to visit at me tomorrow from Oulu. So nice )
1979, I'm a sad panda today. I want a slurpee damnit!
1980," I'm about to turn down a great job offer in LA. Raise, paid for accomodations, rental car, weekly expenses paid...I have my reasons."
1981, im almost done with this portrait. woo. hmm.. maybe i should draw andrew bisante with my new pastels !!
1982, I'm back online!
1983," im back, but now going offline seeya guys  have fun on twitterrr~  night lvoe ya."
1984, im being attacked by a moth!!  its scary stuff  haha!
1985, I'm being confused..
1986, i'm board :b and happy for tomorrow
1987, I'm Bored... Bored....Bored Again And Developing A Headache And I Want A Piece Of Carrot Cake mmm
1988, I'm boreddddd...rain rain go away.
1989," im buzzed and followed friends to punk ass bar, possibility of me getnin laid minimal "
1990," Im crushed, How could i have been so stupid?... ~!$@M@NTH@ !~"
1991, I'm depressed about the cavs loss now I'm checking out the Da Vinci Code for the first time!
1992, Im dying of thirst and I wish I was in a large body of water somewhere in Hawaii!! Anything with clear water actually!!!
1993, I'm exactly where I want to be. ))
1994," I'm exhausted. Having pasta soon, thank god."
1995, im followin demi she rocks
1996, I'm freaking out    ~ I got something to admit ~
1997, im fukin bored im goin on gs 4 a bit
1998, finally awake!!!!
1999,=- finally Catching the new episode of college hill.
2000, finally finished. now i can sleep peacefully!
2001, Finally Friday!
2002,=- finally Got twitter.... trynna See what the hype is about
2003, fine i just wanted to share with u the greatness of baby soup. and how it contributes to a cannibal society! 
2004, fine. I'll watch it. I am so f**king rad.
2005,"- finished watching FRIENDS  so sad, WHY WHYYYYYY DID IT HAD TO ENNNDDDD &gt;=[[["
2006," finishing up this stupid project then off for fun! sundress, booze and sunshine... I love this country!"
2007, Firefox will not start or uninstall. i hate it sometimes.
2008, First time in a long time Wikipedia has failed me
2009, fishing today? GO AWAY RAIN!!!
2010,=- Five in the Morn and am awake wiv A migraine
2011, Flash lost my frisby on a roof. Sad days LOL
2012," FML.. today sucks.. i just hope the dance will bring my soul up.. i pray, but im still sad..i hateee todayyyyyy!!! &gt;;("
2013, folk taking about me at morning break 2day
2014, folllow me
2015, FOOD! 
2016, For a minute there I was all happy thinking it was THIS Tuesday we finished. 
2017," For the first time ever, my iPhone crashed iTunes 3 times in a row. Also crashed &quot;Apple Moble Device Helper.&quot; WTF? Apple? Twitterrific?"
2018,"=- for trish: sa right side ng reply ko, may star and arrow. click the arrow para maka-reply ka. hehehe."
2019, Forgot about them science exams tbh (N)
2020, Found her JRM icons!
2021," found my BBerry in the office, thanks God, one entire weekend without was enough!!!"
2022, foxtell is so depressing
2023, freaking out about the exam.
2024,-- french test! oh gawdd.. lol  fashion show tonite!  come watch &lt;3
2025, frenchies cheering sod. hurts my SOUL.
2026,=- fresh out the shower. I wanna go to the movies tonight
2027, fuck it all
2028, fuck you 2009...
2029, fun time. so tired. train to boston soon 
2030,"- FUNNY - Cold nose, COLD NOSE!! - REALLLYYYY COLD NOSE - watch till end if u wana laugh  http://bit.ly/pvgtM"
2031, funny how quick yr mood can change.
2032, gaaaahhhhh! If I started all this....
2033, g'bye FL crew! until dragon*con!
2034,' GERD is acting up.  fml.
2035, Gettin a divorce   *Str@ng3r !n my h0us3*
2036,- getting my Battlestar fix! 
2037," getting rid of the z28 camaro. Its a said day. If anyone wants it, come get it. Its also on ebay"
2038,'' Gimme a hug ''  thats soooo cute :p
2039," Girlfriend is in surgery, nothing really serious, but I hate she has to have total narcosis."
2040, gloomy outside... pajamas all day? sounds like a plan to me.
2041, Gmail isn't connecting on my iphone. Is gmail down?
2042," gnight to all. oh, if you have the time, look up Marcus Schossow, he's amazing. Girls Suckcces (Dub Mix) is my personal fave "
2043,"- go &amp; try the yummo &amp; super hot 'plecing kangkung' + ayam bakar taliwang.. **sexy food from exotic country,Indonesia "
2044, goin to dadsssssss
2045, going home. We all knew I would have to go home some time 
2046, i'm getting sick. That's not good with Salkehatchie on saturday.
2047," im giving it all to ya,"
2048, I'm going back to sleep...
2049," im going to bed. hopefully, i'll dream of Mr. @BrentCorrigan00 tonight..."
2050, im going to go cry myself to sleep.
2051, im going to miss my Prissy...  But I'm happy she's with Elvis again
2052," I'm gonna go be grumpy and read comics. Later, twitter!"
2053, im gonna miss all of the peeps in the play smgt!!!
2054, im gonna miss my psychology/sociology teacher
2055, I'm gonna pull an all-nighter. Hopefully I won't fall asleep 'cause I'm pretty tired. I want a Mocha BK Joe!
2056, I'm gonna twit someone on a random time and day so they'll have a chance to reply.
2057, I'm happy and content
2058, i'm happy! went out for dinner at a posh place and food was wonderful. I love it when food is Wonderful!!!
2059, i'm having fun with this.
2060,- im hungry...but there's no food at mah house. 
2061, im in neet magazine again in the global fashion section. http://www.neetmagazine.com/
2062, im in science class with mt beautiful lauren listenin to my ipod... Mariah carey of course
2063, i'm just having one of those nights where you feel hopeless.
2064, I'm Missing 'F.r.i.e.n.d.s' &amp; Instead Watching 'Dora The Explorer' - I Prefered 'Mickey Mouse'
2065, Im never sleeping again. fuck my life.
2066, I'm not gonna be here when the new Transformers comes out.... i'll be in Colombia 
2067, I'm not sorry at all I wont be sorry at all....
2068," i'm not tweetin much today, it's probably coz i have nothing to say (haha it rhymes) but in the end i'll find a way (yea tht's nice ha)"
2069, I'm not used to instantly not getting it. Twitter is hard 
2070, i'm not yet ready 4 school time..lol
2071, im now free tonight. Dinner got cancald  downer
2072," I'm off to take a nap, haven't slept much in a few days and have been up since 5:30"
2073, im officially sick
2074," I'm real happy, things are good"
2075," I'm really annoyed about this telstra bill, but I can't ring them cause well I only have my mobile -_-"
2076," im really gonna miss talking to all my tweeps. But, im gonna keep a pen and paper blog, and post it after tour and i should have pics too"
2077, im sad about that
2078, im sad. i turned into a whole different person-bottom line dont ever get me pissed.
2079, im sad... My relationship isn't doing too well but we gonna make it.
2080," I'm sick, 10 PM and already in bed... Can't remember when that last happened. N ofcourse, nobody to make me tea, my man being faaaar away"
2081, I'm so bad at assassinating people.
2082, I'm so depressed @kimhoward_ were sadd
2083," im so going to fail chem tomorrow.  but its okay, i got 2.5 years of science and i just need .5 next year"
2084, I'm so going to fail law
2085, I'm so ill after getting wet in the rain for three days..... xD but I don't  regret..it was awesome x3
2086, im so sadd. and confusedd
2087, im so sorry @iheartrachael ill tell him to stay for you?
2088," I'm so sorry!  Neda, and her dad.. Prayers for them all.."
2089, gnite/gmornin @TheRealNobody
2090, god bless us everyone
2091, god i love this tune    ? http://blip.fm/~60u8d
2092, goin to start stuyding now .. gutter HELP ME 
2093, Going back to houston
2094, going for stroll in sunshine.... sending out love vibrations all good things welcome xo
2095, going home. Miss him already
2096, going on holiday 2 weeks today! NOOOOO! 
2097,- going somewhat out of town? (x visitng uncle boyet &amp; famm! 
2098, going to bed goodnight amazing twitters!!
2099, going to bed to end this day
2100,- Going to get ready for my dentist appointment at 130 PM 
2101, going to sleep. good day later today. goodnight.
2102, Going to take my bike to Claremont Village via the train and get some tofu scramble and explore!
2103, going upstairs.chilling.bed.work D: txttt me! oh btw im excited to see bia tommrow!!!!
2104, gonna make the best of next week.
2105, gonna try and drink some water and eat for the first time in 7h ! Hope it stays down &lt;3 last time I ate @ kebabking.
2106, gonna volunteer at madres school again -still trying to calculate how many friends i really have.
2107,"=- Good afternoon, welcome to Mama Mia Pizza, what would you like on your pizza? - YouTube scares me.... in A Good way"
2108, good dance... make little love... get down tonight...!!!! &lt;3
2109, Good morning
2110, good morning every body!!!!
2111, good morning love u all ;-) I feel ok I only had like 4 coronas  it was a fun night  laker game later today
2112, Good morning sunshine!!!
2113, Good Night Twitter! I'm tired! Partying ALL WEEKEND! Peace ♥ and ALWAYS BE HAPPY!
2114, Good times !! ... Dad is being far too jolly its very odd. Being looked after today !!
2115, GOODBYE ANALOUGE
2116,"- Goodbye Mazda 6. Always a good, nice, car (&amp; a fantastic color)... But no room for you on Wall Street.    http://twitpic.com/6a1ny"
2117, goodbye steph. at home watching Mall Cop with my bby brother &lt;3
2118, Goodbye to my free time!!
2119, Goodmorning again! haha. ) uggh. i'm getting kinda hungry :|
2120, goodnight all. Doodadoo lives good
2121,"- GOODNIGHT everyone  I pray you all have a blessing morning. I'm gonna do 1 more load of laundry, straighten the kitchen, then lay down."
2122, goodnight luvs
2123, goodnight twitter. Shits been really weird with me lately. I need a doctor!!
2124," goodnight yall , i'm upset . . . i might bbl tu tweet some trifling , subliminal shit , that always makes me feel better . therapy"
2125,"- Goodnight, I'm going to sleep with my monkey "
2126, Goood Morning Twittz. I'm in an Extremely good mood. Heading to the GYM with my doll Nessa.
2127, got in a huge car accident today. not feeling well.
2128, got my hands burned sunday at a fire. But doing much better. I guess too many beers equal me sitting too close to a firepit lol whoops.
2129, got sick at work...kinnda feel faint
2130, gotta be in brandon at 9:15 tomorrow for a doctors appointment
2131, Gov't Motors just peed a little: http://bit.ly/aLDXF via @TTAC &amp; http://bit.ly/pJg8o
2132,' going to bed. shopping tomorrow. nsn / ftsk mondaaay. 
2133, Going to CarthageLand.
2134, going to find motrin then sleeeep.
2135, Going to london in 2 days hopefully 
2136, going to sleep !!!! this monster just crashed !!
2137,- Going to walk my daily mile later today. Getting ready 4 a late breakfast w/ parents then going 2 Frisco 4 the next FC Dallas match 
2138, Golden Spoon and dance/music love.
2139,-- gonna get some beauty rest &amp; dream about mr. handsome  15 more days!
2140, gonna miss at least the first half of the PT:Honolulu top8 webcast
2141, gonnna be to worst few hours ever. Loveee yous and miss youss
2142, good i hope not my love because im in love with u and dont wanna lose u
2143," Good morning guys making my morning cup of coffee xoxox, A rainy day off... whatever!"
2144," Good morning peeps, ahhh it's gonna be a wonderful Saturday "
2145, good morning twitterers ily
2146, good night twittaz
2147, good weekend. now ISU's woooo
2148, goodbyeeee Arizona. See you in 3 weeks.
2149, goodmorning tweeties..
2150, goodnight everbody.. Hope I can fall asleep.. FML
2151, goodnight...
2152, got a headache
2153, got earache and wants to go home
2154, got first period for summer school.
2155, got my college interview in an hour  
2156," got the best addon for twitter, IF YOU USE FIREFOX GET TwitterFOX"
2157, gotta love those shoes -- Dora &amp; Manny can keep you on your toes with spanish! yo se que tienes un nuevo amor... thats selena.
2158, grace u suck! U know I know we know....
2159," Grandfather's sick, going to M*town to see him on Thursday."
2160, grandma wont cut my hari! which is good AND bad. because she wont let me straiten it! so i am stuck with this gross curly mop of hair.
2161," great mood todayyyyyyyyy. Super excited for the game tonight, not so excited to be one year older (tomorrow)."
2162," great, now i'm left out? Some best friends."
2163, group shot from prom: http://bit.ly/13BGD9
2164, guess i don't live #inaperfectworld
2165, GUESS WHAT!!?? JONAS CD 'LVATT' comes out This Friday here in Australia... That's The Day I leave for my trip 
2166, guitar in a weeeeek
2167, gutted that i'm missing it
2168," guys... the mouse isn't a hallucination. He's a real, fuzzy, whiskery thing. How do i get rid of it without killing it?"
2169, H&amp;M dress don't fit... It was really cute (n cheap) too ... The cheap part is what  breaks my heart...
2170, Ha I love you too betch.
2171, had a blood test today!!
2172,- had a great time at the 'block party' - so did mackenzie 
2173, had a not so good day. . . but I have faith
2174," Had a really fun afternoon, and probably have a wicked sunburn xP It was so worth it. Nick left a few minutes ago. Surfing the web "
2175, had to go into work today grr how 1982... then i came home and had to build furniture !!!1 at least I got a nice new chair 
2176, Had to take comp inside as the baterry died...sadface
2177," Had to work today. 1 hour down, 6 to go."
2178, haha dating the enemy!
2179, Im so weak right now...i thought i had finally found my happy ending...
2180, i'm soooo tired i have to study for all of my subjects ..... history is gonna be SO hard!!!! &gt;.&lt; help me!
2181, im sorry. Both of you.
2182, im sowwy but its not like cali is any better either i just got a call from one of the exs chicks and random txts  ugh!
2183, I'm speechless in a weird way
2184, I'm still tired. I think I'll make some coffee. Hopefully it'll keep me up. z.z
2185, I'm stuck in San Clemente and I have work in an hour and 15 minutes. Efffffff
2186, I'm terrified of spiders and never realized it until tonight.
2187, I'm thinking about the Air France plane and all the passengers on it. 
2188, im tired and i miss my gf
2189," i'm tired of feeling so lonely, so easily."
2190, I'm to fucking curious 
2191, I'm too scared to go on holiday these days:  http://tinyurl.com/lkgtac Nightmare after nightmare of plane crashes. Sadface.
2192, I'm trying to build a little momentum
2193," I'm trying to do my FTV assignment. I REALLY suck at written pieces, I have no idea on how to structure everything -.-"
2194, I'm up. sleeping is over rated.
2195, I'm very sad I lost another friend. R.I.P. Kenneth Lee I luv u I miss u
2196, Im watching vids of Enter Shikari wanting to go to their signing 2morow. might just go on my own and sit oustide hmv all day like a hobo
